loss,params,stats,iteration,train_time
1.1060783094829982,"{'actv': 'relu', 'batch_size': 14.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 9, 'nodes': 20, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.8}","{'test_loss': 1.1060783094829982, 'test_accuracy': 0.0, 'precision_W': 0.0, 'recall_W': 0.0, 'fscore_W': 0.0}",10,14.540539199999984
1.1082299629847208,"{'actv': 'relu', 'batch_size': 14.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 10, 'nodes': 16, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.2}","{'test_loss': 1.1082299629847208, 'test_accuracy': 0.24444444610012903, 'precision_W': 0.05975308641975308, 'recall_W': 0.24444444444444444, 'fscore_W': 0.09603174603174602}",11,17.044527500000015
0.5427429378032684,"{'actv': 'relu', 'batch_size': 7.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 6, 'nodes': 18, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.5427429378032684, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",12,23.374304199999983
0.17976247138447232,"{'actv': 'relu', 'batch_size': 11.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 2, 'nodes': 6, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.17976247138447232, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8894346978557505, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8885982756950499}",13,22.20551950000001
0.8346773438983494,"{'actv': 'relu', 'batch_size': 8.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 9, 'nodes': 24, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.8346773438983494, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",14,21.486004699999995
0.6086364679866367,"{'actv': 'relu', 'batch_size': 13.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 11, 'nodes': 22, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.6086364679866367, 'test_accuracy': 0.866666669315762, 'precision_W': 0.8725925925925926, 'recall_W': 0.8666666666666667, 'fscore_W': 0.8678542233720503}",15,24.853333400000025
0.3277750200695462,"{'actv': 'relu', 'batch_size': 12.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 10, 'nodes': 18, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.3277750200695462, 'test_accuracy': 0.933333334657881, 'precision_W': 0.943859649122807, 'recall_W': 0.9333333333333333, 'fscore_W': 0.9331601731601732}",16,26.785350900000026
0.5900800065965288,"{'actv': 'relu', 'batch_size': 8.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 11, 'nodes': 14, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.5900800065965288, 'test_accuracy': 0.9333333333333333, 'precision_W': 0.9341910331384016, 'recall_W': 0.9333333333333333, 'fscore_W': 0.9331589654170299}",17,32.067453899999975
0.23116674158308242,"{'actv': 'relu', 'batch_size': 12.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 8, 'nodes': 8, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.23116674158308242, 'test_accuracy': 0.866666669315762, 'precision_W': 0.8701754385964912, 'recall_W': 0.8666666666666667, 'fscore_W': 0.8676390676390677}",18,28.194343700000047
0.4312758988804287,"{'actv': 'relu', 'batch_size': 8.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 4, 'nodes': 20, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.4312758988804287, 'test_accuracy': 0.866666669315762, 'precision_W': 0.8725925925925926, 'recall_W': 0.8666666666666667, 'fscore_W': 0.8678542233720503}",19,31.438915399999985
0.3814213454723358,"{'actv': 'relu', 'batch_size': 10.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 1, 'nodes': 4, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.3814213454723358, 'test_accuracy': 0.7777777817514208, 'precision_W': 0.787719298245614, 'recall_W': 0.7777777777777778, 'fscore_W': 0.7792841581076876}",20,31.458028899999988
0.24028388328022426,"{'actv': 'relu', 'batch_size': 10.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 1, 'nodes': 8, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.24028388328022426, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",21,31.58942010000004
0.1751716203159756,"{'actv': 'relu', 'batch_size': 11.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 5, 'nodes': 6, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.1751716203159756, 'test_accuracy': 0.9111111124356588, 'precision_W': 0.9111111111111111, 'recall_W': 0.9111111111111111, 'fscore_W': 0.9111111111111111}",22,35.4029481
0.1602613925933838,"{'actv': 'relu', 'batch_size': 11.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 5, 'nodes': 10, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.1602613925933838, 'test_accuracy': 0.9111111124356588, 'precision_W': 0.9111111111111111, 'recall_W': 0.9111111111111111, 'fscore_W': 0.9111111111111111}",23,33.61157959999997
0.5939079989989599,"{'actv': 'relu', 'batch_size': 12.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 5, 'nodes': 10, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.5939079989989599, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",24,35.87069589999999
0.24190577334827848,"{'actv': 'relu', 'batch_size': 11.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 5, 'nodes': 12, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.24190577334827848, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8901960784313726, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8889850889850889}",25,35.93441270000005
0.6988771663771736,"{'actv': 'relu', 'batch_size': 11.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 5, 'nodes': 12, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.6988771663771736, 'test_accuracy': 0.866666669315762, 'precision_W': 0.8725925925925926, 'recall_W': 0.8666666666666667, 'fscore_W': 0.8678542233720503}",26,38.70648760000006
0.5793206281132168,"{'actv': 'relu', 'batch_size': 16.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 7, 'nodes': 8, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.5793206281132168, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8984126984126984, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8896703296703297}",27,38.6409764
0.568877085049947,"{'actv': 'relu', 'batch_size': 9.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 4, 'nodes': 10, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.568877085049947, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",28,41.928233800000044
0.2959211124314202,"{'actv': 'relu', 'batch_size': 13.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 4, 'nodes': 12, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.3}","{'test_loss': 0.2959211124314202, 'test_accuracy': 0.933333334657881, 'precision_W': 0.9346405228758171, 'recall_W': 0.9333333333333333, 'fscore_W': 0.9333910533910534}",29,40.71385370000007
0.3419280025694105,"{'actv': 'relu', 'batch_size': 15.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 5, 'nodes': 4, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.3419280025694105, 'test_accuracy': 0.8444444457689921, 'precision_W': 0.847283950617284, 'recall_W': 0.8444444444444444, 'fscore_W': 0.841778397788628}",30,41.822217799999976
0.2231023990445667,"{'actv': 'relu', 'batch_size': 6.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 6, 'nodes': 6, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.2231023990445667, 'test_accuracy': 0.933333334657881, 'precision_W': 0.9346405228758171, 'recall_W': 0.9333333333333333, 'fscore_W': 0.9333910533910534}",31,49.23580920000006
1.1040692700280084,"{'actv': 'relu', 'batch_size': 9.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 7, 'nodes': 8, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.4}","{'test_loss': 1.1040692700280084, 'test_accuracy': 0.24444444610012903, 'precision_W': 0.05975308641975308, 'recall_W': 0.24444444444444444, 'fscore_W': 0.09603174603174602}",32,39.1083347
0.9810192710823483,"{'actv': 'relu', 'batch_size': 13.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 8, 'nodes': 4, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.9810192710823483, 'test_accuracy': 0.8666666679912143, 'precision_W': 0.8705882352941176, 'recall_W': 0.8666666666666667, 'fscore_W': 0.8678210678210678}",33,47.655137800000034
0.5452870633867052,"{'actv': 'relu', 'batch_size': 16.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 4, 'nodes': 10, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.5452870633867052, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8894346978557505, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8885982756950499}",34,46.30370140000002
1.1535331858528985,"{'actv': 'relu', 'batch_size': 9.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 3, 'nodes': 12, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.9}","{'test_loss': 1.1535331858528985, 'test_accuracy': 0.24444444610012903, 'precision_W': 0.05975308641975308, 'recall_W': 0.24444444444444444, 'fscore_W': 0.09603174603174602}",35,44.2757398
0.7658209906684028,"{'actv': 'relu', 'batch_size': 10.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 7, 'nodes': 16, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.7658209906684028, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8894346978557505, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8885982756950499}",36,50.60891430000015
0.5051491141319275,"{'actv': 'relu', 'batch_size': 15.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 6, 'nodes': 6, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.5051491141319275, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",37,50.134102500000154
0.3605736593405406,"{'actv': 'relu', 'batch_size': 11.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 2, 'nodes': 8, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.4}","{'test_loss': 0.3605736593405406, 'test_accuracy': 0.8444444484180874, 'precision_W': 0.8530994152046785, 'recall_W': 0.8444444444444444, 'fscore_W': 0.8440404040404039}",38,52.82843549999984
0.36040962868266635,"{'actv': 'relu', 'batch_size': 6.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 3, 'nodes': 4, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.36040962868266635, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.9085185185185185, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8853496788045643}",39,57.80378940000014
0.5418957047992282,"{'actv': 'relu', 'batch_size': 12.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 5, 'nodes': 16, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.5418957047992282, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",40,55.111716100000194
0.26571532554096644,"{'actv': 'relu', 'batch_size': 13.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 8, 'nodes': 10, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.26571532554096644, 'test_accuracy': 0.933333334657881, 'precision_W': 0.9346405228758171, 'recall_W': 0.9333333333333333, 'fscore_W': 0.9333910533910534}",41,58.21722670000008
0.14555314315689935,"{'actv': 'relu', 'batch_size': 7.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 6, 'nodes': 6, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.14555314315689935, 'test_accuracy': 0.933333334657881, 'precision_W': 0.9346405228758171, 'recall_W': 0.9333333333333333, 'fscore_W': 0.9333910533910534}",42,63.36858009999992
0.9328417619069417,"{'actv': 'relu', 'batch_size': 5.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 7, 'nodes': 14, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.9328417619069417, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",43,54.9418634000001
0.41507841613557606,"{'actv': 'relu', 'batch_size': 7.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 12, 'nodes': 12, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.41507841613557606, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",44,57.97608360000004
1.112779172261556,"{'actv': 'relu', 'batch_size': 5.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 6, 'nodes': 6, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.9}","{'test_loss': 1.112779172261556, 'test_accuracy': 0.24444444610012903, 'precision_W': 0.05975308641975308, 'recall_W': 0.24444444444444444, 'fscore_W': 0.09603174603174602}",45,53.80501319999985
0.15305900813804732,"{'actv': 'relu', 'batch_size': 6.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 8, 'nodes': 8, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.15305900813804732, 'test_accuracy': 0.9555555555555556, 'precision_W': 0.9555555555555556, 'recall_W': 0.9555555555555556, 'fscore_W': 0.9555555555555556}",46,73.75236919999998
0.1887618460588985,"{'actv': 'relu', 'batch_size': 4.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 10, 'nodes': 8, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.1887618460588985, 'test_accuracy': 0.9111111124356588, 'precision_W': 0.9111111111111111, 'recall_W': 0.9111111111111111, 'fscore_W': 0.9111111111111111}",47,70.86746500000004
0.48959265814887154,"{'actv': 'relu', 'batch_size': 6.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 9, 'nodes': 4, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.48959265814887154, 'test_accuracy': 0.9555555568801032, 'precision_W': 0.9604938271604938, 'recall_W': 0.9555555555555556, 'fscore_W': 0.9555555555555556}",48,78.77752149999992
1.0079842117097644,"{'actv': 'relu', 'batch_size': 5.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 8, 'nodes': 6, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 1.0079842117097644, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",49,83.7689679
1.1093740039401585,"{'actv': 'relu', 'batch_size': 7.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 11, 'nodes': 8, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.5}","{'test_loss': 1.1093740039401585, 'test_accuracy': 0.24444444610012903, 'precision_W': 0.05975308641975308, 'recall_W': 0.24444444444444444, 'fscore_W': 0.09603174603174602}",50,63.01922020000006
0.2982741117477417,"{'actv': 'relu', 'batch_size': 6.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 9, 'nodes': 10, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.2982741117477417, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",51,66.20847609999987
0.22201877269479964,"{'actv': 'relu', 'batch_size': 7.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 12, 'nodes': 16, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.22201877269479964, 'test_accuracy': 0.9111111124356588, 'precision_W': 0.9111111111111111, 'recall_W': 0.9111111111111111, 'fscore_W': 0.9111111111111111}",52,75.61818770000014
1.1094392511579725,"{'actv': 'relu', 'batch_size': 4.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 10, 'nodes': 4, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 1.1094392511579725, 'test_accuracy': 0.24444444610012903, 'precision_W': 0.05975308641975308, 'recall_W': 0.24444444444444444, 'fscore_W': 0.09603174603174602}",53,67.32067940000024
0.9369888014263577,"{'actv': 'relu', 'batch_size': 5.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 8, 'nodes': 14, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.9369888014263577, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8984126984126984, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8896703296703297}",54,82.72796249999965
0.28005813956260683,"{'actv': 'relu', 'batch_size': 7.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 7, 'nodes': 22, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.2}","{'test_loss': 0.28005813956260683, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8894346978557505, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8885982756950499}",55,79.18446390000008
0.6148362225956387,"{'actv': 'relu', 'batch_size': 9.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 9, 'nodes': 20, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.6148362225956387, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",56,74.67224260000012
0.7209589984681871,"{'actv': 'relu', 'batch_size': 8.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 6, 'nodes': 6, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.7209589984681871, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",57,87.56745570000021
0.4909774859746297,"{'actv': 'relu', 'batch_size': 6.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 11, 'nodes': 18, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.4909774859746297, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",58,76.77806020000025
0.23575441969765557,"{'actv': 'relu', 'batch_size': 8.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 10, 'nodes': 12, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.23575441969765557, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8894346978557505, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8885982756950499}",59,82.88634330000014
1.1021199040942722,"{'actv': 'relu', 'batch_size': 5.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 8, 'nodes': 8, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.8}","{'test_loss': 1.1021199040942722, 'test_accuracy': 0.5555555621782938, 'precision_W': 0.40383141762452107, 'recall_W': 0.5555555555555556, 'fscore_W': 0.4455555555555555}",60,78.4122381000002
1.1094203074773152,"{'actv': 'relu', 'batch_size': 4.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 9, 'nodes': 4, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 1.1094203074773152, 'test_accuracy': 0.24444444610012903, 'precision_W': 0.05975308641975308, 'recall_W': 0.24444444444444444, 'fscore_W': 0.09603174603174602}",61,81.09954659999994
0.22489121092690362,"{'actv': 'relu', 'batch_size': 9.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 7, 'nodes': 6, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.22489121092690362, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8881263616557735, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8877846790890269}",62,93.61179700000002
0.39702472024493746,"{'actv': 'relu', 'batch_size': 7.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 6, 'nodes': 8, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.39702472024493746, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8901960784313726, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8889850889850889}",63,99.48532660000001
0.33564321796099345,"{'actv': 'relu', 'batch_size': 4.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 4, 'nodes': 12, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.5}","{'test_loss': 0.33564321796099345, 'test_accuracy': 0.8888888902134365, 'precision_W': 0.8901960784313726, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8889850889850889}",64,112.8459340999998
0.5782200866275363,"{'actv': 'relu', 'batch_size': 12.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 5, 'nodes': 10, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.5782200866275363, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",65,93.80504240000027
